,bin_serial,Latitudine,Longitudine,counts
1256,3718005746,45.510196490717384,9.211096272468128,280
802,1219014607,45.47472697101315,9.205730569282423,280
2120,4118007095,45.51210349452872,9.20547228838052,280
1360,3718005924,45.51552570000001,9.2114108,280
815,1219014620,45.48489774361242,9.205914939549302,280
2220,4318007381,45.479786905892645,9.236687991931376,281
860,1219014674,45.48404160000001,9.2143648,281
2173,4118007151,45.48687660449605,9.193744023366321,281
2184,4118007166,45.496552508682974,9.200981198606428,281
884,1219014712,45.48213066912384,9.212588401506537,281
75,219010931,45.50910962770823,9.244213985945409,281
1852,4118006620,45.4812298581238,9.242850308126322,281
3008,5018009623,45.49921296964404,9.241477931953227,281
2339,4318007530,45.47094917124211,9.224339687727934,281
2224,4318007386,45.48662120000001,9.2427362,281
1354,3718005912,45.52945625232972,9.213497158761244,281
2726,4318008021,45.51591979083186,9.188948889114501,282
2626,4318007885,45.5018789850461,9.19463299378026,282
117,219011029,45.46973551950307,9.23505322036192,282
1886,4118006676,45.47252797366053,9.24672998195456,282
61,119010916,45.50892587284454,9.248593265828164,282
2642,4318007919,45.48615262060504,9.18613396837145,282
1723,4118006443,45.4820914,9.2390502,282
1842,4118006608,45.49001887562975,9.23698347484128,282
3062,5018009692,45.51303601817737,9.224663948003354,282
29,119010872,45.5071366,9.2369476,282
3015,5018009631,45.4710123,9.2336445,283
1686,4118006375,45.5253278,9.2084131,283
1303,3718005807,45.48910937191165,9.209874889308253,283
198,219011644,45.476934020941066,9.206156379659433,283
2216,4318007376,45.473469411705466,9.225945594797624,283
2035,4118006999,45.495553787050845,9.183306422008739,283
218,219011666,45.47835479792089,9.207022913311675,284
2104,4118007078,45.49403078272334,9.201636533572355,284
229,219011677,45.47879695397467,9.20594188279358,284
2088,4118007061,45.48965990846695,9.190890486515627,284
1206,3718005682,45.49764057147552,9.199611943278567,284
35,119010881,45.5074183,9.2344214,285
2545,4318007789,45.507839946613466,9.195252654524097,285
2529,4318007767,45.52468327898764,9.191770633414194,285
1328,3718005841,45.514218609738165,9.210403096020514,285
1089,3718005475,45.5124582514576,9.224277440878039,285
2708,4318008001,45.4815951,9.2044242,286
1546,3718006194,45.48830163302878,9.195578568259519,286
3097,5018009834,45.50253853216786,9.247483182001359,286
999,1419015275,45.47759877124343,9.225812036023628,287
1996,4118006953,45.48234453265668,9.242491158657456,287
2964,5018009576,45.490241265189255,9.22404212949982,287
245,219011695,45.4742782,9.2187262,287
1975,4118006912,45.49476833306293,9.219148089969394,287
2657,4318007945,45.504068449785,9.188788438028725,287
182,219011628,45.50609420000001,9.2246534,287
631,1219014430,45.480534549712715,9.18685876596328,287
1694,4118006386,45.48520488398128,9.195728480197433,287
2638,4318007912,45.48226559189038,9.186100882558321,287
2631,4318007892,45.517085892306525,9.2037951327261,287
1133,3718005534,45.47076049924037,9.215839909434864,288
1569,3718006220,45.4878277930136,9.212489679953592,288
1266,3718005761,45.5097984,9.2119897,288
1147,3718005549,45.47843604875261,9.20419958058028,288
1884,4118006669,45.48583729999999,9.239284199999998,288
2634,4318007905,45.5231244321941,9.19245493563983,288
2514,4318007746,45.51653296464834,9.200737756018269,289
2260,4318007437,45.5014385062753,9.192945299330177,289
2095,4118007068,45.49647088221717,9.205700102894184,289
1168,3718005580,45.49324854807948,9.213345574870461,289
1464,3718006077,45.4827824,9.19328,290
2880,5018009379,45.51647826146204,9.243917117588467,290
1712,4118006425,45.51531357561695,9.192490807719194,290
921,1219014749,45.48459218299836,9.215293402228896,290
1792,4118006534,45.494718396492004,9.191556888563241,290
2439,4318007650,45.48410237131527,9.243927030789564,291
242,219011692,45.47589310000001,9.2233427,291
1892,4118006686,45.48510777498285,9.238321165783187,291
2856,5018009355,45.49957466458213,9.220617747724305,291
2840,5018009337,45.51669681757409,9.241404842495967,291
1442,3718006042,45.48861887865197,9.194705992229387,291
2712,4318008007,45.50896510106947,9.2000682241719,291
1891,4118006684,45.48573783043157,9.238653991331944,291
1433,3718006030,45.48264561680341,9.210034940598804,292
2818,4718009311,45.5011349429771,9.221065087891702,292
62,119010917,45.5035470361495,9.245397599750053,292
339,219011792,45.505751302381036,9.222931137625553,292
2292,4318007475,45.470708648437736,9.21124859484496,292
255,219011706,45.476072185401314,9.214717586014556,292
1940,4118006804,45.47177189870636,9.245357316118882,293
2752,4318008064,45.48399139949502,9.182724437144998,293
1114,3718005513,45.4964509366369,9.199222473665033,293
639,1219014438,45.48055930651294,9.211274984303143,293
805,1219014610,45.48683093932642,9.202104813007507,293
526,1219014048,45.47585363504449,9.207157963408463,294
2783,4318008118,45.49312883919608,9.182397209062971,294
1998,4118006955,45.473674907698296,9.245673026921963,294
1238,3718005720,45.470837013869065,9.215446959213182,294
1228,3718005709,45.47086869154214,9.217460426141427,294
390,219011846,45.4861493,9.229268800000002,294
152,219011594,45.500654153747405,9.241516459481543,294
2420,4318007629,45.50211215573818,9.192762517437586,295
1499,3718006140,45.496250566659576,9.1952666708994,295
1735,4118006459,45.5095136,9.1923475,295
1630,3718006298,45.494429804100406,9.191331302306367,295
2893,5018009401,45.49143488378886,9.237006568509512,296
1087,3718005473,45.48035783292652,9.213525048748693,296
807,1219014612,45.486835291682176,9.201920769379283,296
2971,5018009584,45.50781946851736,9.245313218761453,296
305,219011757,45.47911588729507,9.22168539028428,296
1369,3718005937,45.49635355362696,9.19466499805162,296
1472,3718006099,45.48515345105587,9.194076772517748,296
2577,4318007822,45.49863467364213,9.19124118386003,297
3027,5018009643,45.4712436,9.2301967,297
2075,4118007046,45.49597115570939,9.207695939712494,297
877,1219014705,45.48006289999999,9.2111133,297
261,219011712,45.468177565793816,9.208587760553428,298
1065,3618004952,45.49785634557767,9.229330630009713,298
2229,4318007391,45.494885398289824,9.219476358619886,298
1366,3718005934,45.51239061656211,9.221664826044503,298
1351,3718005909,45.47867648906811,9.212322332442227,298
2144,4118007119,45.48586732753797,9.186825101803153,298
1307,3718005811,45.48642751730211,9.215528778680325,298
2604,4318007852,45.49971166673743,9.194892763994517,298
2710,4318008005,45.47759372195594,9.206265607505882,298
1816,4118006570,45.49541727586871,9.188910018170873,299
619,1219014418,45.480223919467385,9.210927180356633,299
1373,3718005942,45.4813525,9.1969471,299
1322,3718005829,45.492088460221254,9.194050872450477,299
1711,4118006423,45.5110754,9.1917781,299
66,119010922,45.509642469682596,9.243675892528927,299
1594,3718006256,45.4958654202215,9.1940261424254,299
2850,5018009348,45.50534630777578,9.222274261563824,299
1235,3718005717,45.5179592,9.2098535,299
1568,3718006219,45.49439621162077,9.214499864581512,299
28,119010871,45.50267089494065,9.244117070940886,300
1678,4118006364,45.49888248396882,9.201575832946672,300
2481,4318007704,45.5169323033381,9.230331433572587,300
2605,4318007853,45.50343070268134,9.196304062472107,300
577,1219014373,45.485284630829184,9.20333593048258,300
1692,4118006384,45.5080436756357,9.20289258119942,301
2149,4118007124,45.49025782464042,9.201700008808984,301
158,219011601,45.5091257653389,9.247131380462974,301
2188,4118007174,45.49540133492299,9.207521696227332,301
2711,4318008006,45.5261434,9.192245800000002,301
41,119010890,45.5069798,9.2296184,302
2748,4318008056,45.49858449261519,9.19956331889864,302
1862,4118006630,45.490498462678616,9.237052814336494,302
1974,4118006910,45.500246533395995,9.22881101477401,302
2143,4118007118,45.494401,9.2013902,302
3117,5018010099,45.48096312344398,9.226391274346838,302
142,219011583,45.493126261308,9.221418627408752,303
2315,4318007501,45.474416492916355,9.22141280429787,303
2199,4118007198,45.4904214,9.1887094,303
1462,3718006072,45.4812189,9.1969501,303
940,1419015158,45.47793236272704,9.2267909571907,303
1638,3718006307,45.5119814,9.1987648,303
3002,5018009617,45.50187033056071,9.239853109887008,304
81,219010938,45.51030116564817,9.254052076548874,304
1368,3718005936,45.512250961746204,9.221281445068598,304
486,519011949,45.47572624482065,9.219275577909912,304
1682,4118006370,45.49623944955286,9.196901523415589,304
1533,3718006180,45.51768106273986,9.21064027882244,305
1624,3718006291,45.5263837,9.2037551,305
2895,5018009404,45.518063999434965,9.247063983428916,305
1800,4118006550,45.51569588351628,9.193516383604448,305
2254,4318007428,45.50166312078646,9.193771822163283,305
580,1219014376,45.48561560432882,9.205997992101855,305
603,1219014400,45.48482679534377,9.205623507700468,305
1865,4118006633,45.486544359470756,9.237289958781503,305
1888,4118006679,45.486078939932305,9.241192647573826,305
2624,4318007883,45.49831318307887,9.194075226429732,306
1614,3718006278,45.48544275562309,9.235176859811077,306
1905,4118006714,45.51460026184046,9.227256740481607,306
1971,4118006899,45.49126215894351,9.218097981304934,306
2187,4118007172,45.51975909690616,9.187807648563306,306
2676,4318007965,45.491630044116185,9.19215538684432,306
1468,3718006084,45.4843352,9.1977288,307
1527,3718006174,45.46833784702261,9.210729207397776,307
2664,4318007952,45.51133460000001,9.190920599999998,308
679,1219014478,45.467807564676534,9.20620621005935,308
1858,4118006626,45.47934849701501,9.226622968198852,308
2777,4318008108,45.51796223687413,9.191995633793226,308
2589,4318007834,45.501522373008356,9.18991899899038,308
856,1219014669,45.4838745,9.214296,308
3143,5018010126,45.4806045,9.224997300000002,308
2367,4318007564,45.517217791335966,9.226222671451067,308
1753,4118006484,45.5073376,9.1916054,309
1489,3718006126,45.4815657,9.1984533,309
163,219011608,45.50584048235479,9.228930838997258,309
819,1219014624,45.486961477094574,9.202807743596397,310
3061,5018009688,45.48020199332297,9.233951237248448,310
336,219011789,45.4910398,9.2231969,310
1064,3618004948,45.49830409108488,9.225246673917466,310
1184,3718005613,45.478916144694395,9.200660914351033,310
971,1419015246,45.478653092494326,9.225814733651534,310
436,219011896,45.474162756091566,9.209119350525267,310
1589,3718006249,45.48822136274662,9.21280863155664,310
1169,3718005581,45.48164013810447,9.20032137759074,310
1443,3718006045,45.479427337815714,9.216379203799988,311
481,519011943,45.476469,9.2087376,311
1685,4118006374,45.50989532787422,9.199632084792484,311
1670,4118006354,45.4922598637619,9.20808311438509,311
1946,4118006826,45.491718268621185,9.236677069359756,311
2761,4318008077,45.486825431552994,9.185118308387134,311
1349,3718005895,45.514908798042434,9.206919738947589,312
576,1219014372,45.48622355009381,9.206702896837212,312
1695,4118006388,45.523132789490774,9.20711769897457,312
2296,4318007479,45.503517519687776,9.191395940782288,312
196,219011642,45.47884399356757,9.207382548547232,313
2294,4318007477,45.47738690282372,9.201608283870657,313
2552,4318007797,45.50006209391095,9.193624278824586,313
1345,3718005887,45.521593641296604,9.209690466731788,313
2537,4318007777,45.4993183,9.1874917,313
1874,4118006649,45.47754383106768,9.243244734231894,313
2474,4318007695,45.47583243405094,9.234297548367293,313
1434,3718006033,45.522109497830144,9.209134393255113,314
1524,3718006171,45.478130291641826,9.203879709108037,314
294,219011745,45.4830129461298,9.21437132376343,314
2518,4318007752,45.492491945486705,9.192512636620904,315
1701,4118006399,45.484473793760884,9.236591888043108,315
516,1219014035,45.4777937725607,9.208534873264849,315
850,1219014660,45.4843824,9.2148387,315
2478,4318007700,45.52131000828436,9.227093125801957,315
1798,4118006545,45.5095136,9.1923475,315
1910,4118006725,45.4813486,9.1967373,315
1494,3718006134,45.48904952982909,9.192961746255492,315
447,219011908,45.4679929,9.2101829,316
1213,3718005689,45.51252070057931,9.224337025308275,316
1149,3718005554,45.48789756688653,9.208408617507756,317
2429,4318007639,45.490345877235356,9.222110633729585,317
2167,4118007145,45.510897482311755,9.20622767389068,317
539,1219014071,45.47496840006893,9.205472239203461,317
2050,4118007017,45.4893933,9.1858979,317
851,1219014664,45.4848886,9.215627,317
1034,3218004031,45.497342095759116,9.186395709058733,317
1984,4118006934,45.47594948462924,9.247025686998539,318
2071,4118007041,45.4945355703383,9.18303352092414,318
2644,4318007925,45.501032,9.188284800000002,318
2674,4318007963,45.51779184886993,9.199577337813023,319
599,1219014395,45.485215435691366,9.202247611120242,319
1540,3718006188,45.48408674042543,9.206999985974905,319
1867,4118006635,45.491281625766675,9.243029179973973,319
497,519011960,45.47645712313386,9.208247523487103,319
1590,3718006250,45.48718496958418,9.213438204536716,319
1022,1419015466,45.482241654620076,9.212726842665688,319
2150,4118007125,45.4897725,9.1853495,319
2915,5018009428,45.484371767780715,9.219242701294887,320
1659,4118006337,45.526300283572255,9.206367310381438,320
1110,3718005508,45.48785832132065,9.212917649524002,320
2601,4318007849,45.50876693174945,9.191548894162224,320
1109,3718005507,45.5152588,9.2083015,320
1759,4118006494,45.51975909690616,9.187807648563306,320
132,219011046,45.491019744945326,9.229809770295443,320
2602,4318007850,45.507752539409545,9.195391235316382,320
634,1219014433,45.480341221746386,9.19911922209019,321
1161,3718005572,45.519194054733106,9.223096234423226,321
572,1219014367,45.4780659273641,9.226898824851332,321
541,1219014074,45.4769689,9.2074989,321
2796,4718009285,45.48115705740194,9.223626722667175,321
1200,3718005672,45.47054521903564,9.214766924562813,322
2418,4318007625,45.478606670516825,9.20272976970773,322
1239,3718005721,45.51443475464506,9.22288576194012,322
1429,3718006024,45.50211480866875,9.211925673264886,322
2538,4318007778,45.48881951175998,9.187420999828873,322
438,219011898,45.4843294,9.2251535,323
349,219011802,45.5014701,9.2242231,323
1698,4118006394,45.496273884007024,9.201793922548859,323
1220,3718005696,45.513971063725435,9.224461864324779,323
2140,4118007115,45.48655131037901,9.186807854980543,323
2178,4118007160,45.49526432547432,9.201040839849156,323
2781,4318008116,45.490098803892394,9.189830397462856,323
1525,3718006172,45.49757964478244,9.198158577566916,323
1122,3718005522,45.521282,9.2146661,323
3063,5018009694,45.48000593895149,9.233688937156105,324
1324,3718005835,45.4832607,9.1974119,324
1477,3718006114,45.487872583238676,9.193447989880726,324
1126,3718005526,45.48756861565,9.20906813718466,324
1715,4118006430,45.51153185060596,9.202439786354491,324
1876,4118006651,45.4877559,9.2403806,325
2410,4318007616,45.49904945947782,9.188825930896314,325
448,219011909,45.477156198967606,9.220837238871582,325
1337,3718005869,45.4914261193631,9.205597841688814,325
1937,4118006801,45.481675422270136,9.244901648582527,325
143,219011584,45.5057976,9.2289709,325
1749,4118006478,45.5095136,9.1923475,325
1196,3718005639,45.48127709497631,9.214750912103911,326
1775,4118006516,45.486632015873745,9.191420454713807,326
605,1219014402,45.48526025320587,9.202983553358195,326
2306,4318007491,45.47345965442878,9.22317077606658,326
2560,4318007805,45.501383882667064,9.195524224622318,326
1625,3718006292,45.4819469,9.2412136,326
1321,3718005827,45.51314773694522,9.210011273857504,326
518,1219014037,45.47642929999999,9.2068841,327
2558,4318007803,45.501150217169545,9.194947949716834,327
739,1219014542,45.48086130898754,9.187722712744062,327
1246,3718005729,45.5209528,9.2149546,327
1441,3718006041,45.47802714845182,9.215071837917435,327
991,1419015267,45.478394807027065,9.22680543813044,327
712,1219014513,45.47480443567105,9.203951808723446,328
2250,4318007424,45.50041588710022,9.19433407896031,328
1613,3718006277,45.4822525,9.2391038,328
1909,4118006724,45.499830513391295,9.225901839925882,328
1356,3718005916,45.52649744987416,9.21230142800573,328
1894,4118006694,45.516606556096974,9.22575277881765,328
3014,5018009630,45.498151924295065,9.239373234662024,329
2543,4318007787,45.50848834327311,9.19230398799698,329
2408,4318007614,45.471626558024646,9.217430444015463,329
1951,4118006840,45.48439766761635,9.201966207010855,329
782,1219014587,45.48384760035914,9.202874203076817,329
1367,3718005935,45.49575455292866,9.198628723438443,330
1107,3718005503,45.5215385,9.214422099999998,330
1106,3718005502,45.47933135936779,9.204981855185107,330
616,1219014414,45.485938969681385,9.206827364931314,330
174,219011619,45.49755043561951,9.234650723574873,330
2228,4318007390,45.47281069003275,9.217094123050288,330
474,519011936,45.473653368495434,9.216883029084556,330
2610,4318007858,45.50706209426918,9.19688409265848,330
2310,4318007495,45.48606926667918,9.221321342991589,330
2386,4318007591,45.51907635113848,9.226461804942119,331
2201,4118007201,45.5029611,9.1891569,331
964,1419015239,45.477435,9.22664,331
1021,1419015463,45.48230557965538,9.212763145266877,332
2168,4118007146,45.496122215547906,9.202181493689864,332
1642,3718006313,45.526343610013676,9.205324104467307,332
2009,4118006971,45.47977065538746,9.226518153865413,332
1253,3718005742,45.48015129508745,9.199361573864737,332
1094,3718005485,45.512194,9.2205993,333
1054,3618004327,45.4840535,9.2346286,333
1448,3718006050,45.51734991502184,9.212190682189998,333
247,219011698,45.477994473607524,9.219433445632717,333
2590,4318007835,45.502875345219095,9.193242439517007,333
1572,3718006229,45.48957725287364,9.209608091491988,333
2960,5018009572,45.50939277853613,9.247433138848919,333
1898,4118006699,45.49468050423545,9.195883124900547,333
311,219011763,45.483617683287925,9.2146973733727,334
2258,4318007432,45.501573226810414,9.189991772387316,334
2427,4318007637,45.479687238257405,9.208289904978756,335
3007,5018009622,45.50332325384112,9.240498530645256,335
1352,3718005910,45.484278110244475,9.200180807691366,335
2980,5018009594,45.50295173778236,9.234693088851829,335
1941,4118006810,45.47968858391931,9.242932103686826,335
226,219011674,45.478373864109145,9.206982894533098,335
241,219011691,45.47910172651915,9.217300942109318,336
1617,3718006282,45.5087442,9.1957839,336
838,1219014644,45.48729670024814,9.202496425559957,336
2956,5018009568,45.50889433973792,9.246752740856213,336
1214,3718005690,45.51279499890508,9.211796431354855,336
612,1219014409,45.48500137714646,9.205638971999292,336
737,1219014540,45.48110038312375,9.186404269666696,336
1547,3718006195,45.48549215405586,9.209211356401623,337
2108,4118007082,45.4944848,9.1831056,337
1038,3618004291,45.4841409,9.2349246,337
372,219011827,45.46907453581209,9.223861276872867,337
764,1219014569,45.48473372861269,9.202716081838844,338
1939,4118006803,45.48138733365066,9.245102205008493,338
1260,3718005752,45.4766751054231,9.211118131927037,338
1348,3718005891,45.46826642082185,9.21329479517567,338
1961,4118006864,45.48764469979513,9.197063565061512,338
844,1219014652,45.48671835751244,9.2018379830497,339
67,119010923,45.50360615096514,9.243338406539351,339
917,1219014745,45.48044238702246,9.211127187696775,339
2462,4318007679,45.48002385925564,9.242580430393788,339
1849,4118006617,45.48903738534492,9.232717718547294,340
586,1219014382,45.48580462841939,9.20651780682556,340
1985,4118006935,45.4795819,9.2266381,340
2255,4318007429,45.47898086512103,9.20162866966325,340
1611,3718006275,45.4825214,9.2417509,340
1672,4118006357,45.49873757894165,9.20194765490703,341
766,1219014571,45.48662676819989,9.206840706575237,341
1374,3718005943,45.48734444530699,9.195099885732587,341
2477,4318007699,45.48599650884637,9.237427705457547,341
2400,4318007606,45.4993988,9.1904153,341
179,219011624,45.501880660677465,9.237476168126818,341
2820,4718009315,45.5009221,9.2211486,341
297,219011748,45.48028430041975,9.216905079673095,341
346,219011799,45.4911055,9.2232455,342
1963,4118006871,45.48130044014857,9.197802943025067,342
316,219011768,45.47825227924823,9.219883186854306,342
1743,4118006471,45.48280379999999,9.2408195,342
168,219011613,45.50091009998725,9.236360977890401,343
1655,4118006330,45.495326472018725,9.186700611426543,343
2204,4318007362,45.47352178356303,9.232698453407238,343
2737,4318008034,45.48101292300925,9.190728800158467,343
1254,3718005743,45.49707845244505,9.19972916149618,343
2161,4118007138,45.50809130154372,9.204376798648582,343
1660,4118006340,45.50809299578054,9.202768402386141,344
329,219011782,45.49118289444724,9.223265174868745,344
1815,4118006569,45.48127447370308,9.242586645568737,344
1296,3718005798,45.4870119455365,9.215747319150296,345
1861,4118006629,45.489337259742356,9.23712297218026,345
203,219011649,45.47828407815811,9.20705490038631,345
793,1219014598,45.486816685693185,9.202478315606868,345
1005,1419015429,45.48410860661347,9.214865094898867,345
2102,4118007076,45.5122381,9.2043536,345
1966,4118006886,45.498039513015506,9.220460253668987,346
1618,3718006283,45.511280925132816,9.192820474745416,346
1990,4118006940,45.4736691,9.2417689,346
2026,4118006990,45.487560548975026,9.187217620498817,347
1175,3718005596,45.47887386759616,9.200550010837443,347
847,1219014655,45.48528742151287,9.2157061428029,348
1274,3718005773,45.510204251772976,9.210556503471594,348
1073,3718005449,45.49959907128006,9.20918455593278,348
1082,3718005463,45.5140096291549,9.22135950141319,348
717,1219014518,45.48264936253143,9.187308153246137,348
1236,3718005718,45.48354796466872,9.213675575943627,348
1425,3718006019,45.51501169090911,9.211076298533158,349
2505,4318007734,45.469799159462525,9.226650545492703,349
2890,5018009396,45.5120328,9.2244472,349
2822,4718009317,45.48581795563655,9.221190565623944,349
950,1419015170,45.47770917461667,9.224868430223523,350
3035,5018009651,45.50331073062896,9.240660378262646,350
2106,4118007080,45.488106172117824,9.187802959407804,350
2436,4318007647,45.48133848239277,9.24272851070384,350
598,1219014394,45.485750714953824,9.206202179169397,351
854,1219014667,45.4849196,9.2154094,351
236,219011685,45.48032229878557,9.219349233439177,351
2115,4118007090,45.5044023349827,9.211955288417014,351
476,519011938,45.477132586912425,9.204373500296017,351
2519,4318007754,45.477549393624116,9.20631607273117,352
794,1219014599,45.48647018722161,9.202679885679004,352
2153,4118007128,45.4924321,9.201757,352
1471,3718006098,45.49081516102363,9.195209817881961,352
549,1219014321,45.48013087498774,9.210602070728328,352
2103,4118007077,45.486602002994175,9.186894223463923,352
2412,4318007618,45.479677362598636,9.206429395700868,353
1976,4118006915,45.49124867429385,9.239832015406023,353
2422,4318007631,45.48887161786102,9.217299143765104,353
1211,3718005687,45.51111450000001,9.2153219,353
465,219011927,45.47638010826145,9.2038433076483,353
2033,4118006997,45.48797650498828,9.188785316501935,354
1272,3718005770,45.48321752794113,9.21678881410196,354
2182,4118007164,45.48918061891476,9.191066929336783,354
244,219011694,45.47818412367744,9.214987605319948,355
1631,3718006300,45.493998393542434,9.187095940618747,355
2266,4318007443,45.50574979853607,9.195770842401998,355
721,1219014522,45.4803258392489,9.19219765509001,356
2425,4318007635,45.487265,9.2167186,356
846,1219014654,45.48454848911831,9.205602906823287,356
710,1219014511,45.480741042070996,9.18716440846208,356
1137,3718005538,45.481999727649935,9.207627624810133,357
1335,3718005859,45.48814743386826,9.204772180997224,357
1317,3718005823,45.48637804562482,9.197235515126408,358
1377,3718005946,45.49149118306842,9.1974777889792,358
2016,4118006978,45.51099576210615,9.203656654120778,358
1490,3718006127,45.476942296121656,9.210579544122766,359
816,1219014621,45.47439447484215,9.206444446483717,359
34,119010880,45.51103970000001,9.227740400000002,359
1746,4118006475,45.515447801116075,9.193625679703018,359
2480,4318007703,45.47689494494104,9.23231118664853,359
2176,4118007157,45.50285369073142,9.200628157722347,360
2248,4318007422,45.49705891872283,9.19175231998247,360
2029,4118006993,45.494486056615905,9.18530452965058,360
1428,3718006023,45.5017000272729,9.199920938135277,360
2012,4118006974,45.47471019858942,9.248178264928127,360
269,219011720,45.482397496866724,9.219289027307582,361
2125,4118007100,45.498130979805495,9.204907882091447,361
144,219011585,45.49959813172713,9.240250035492863,361
1872,4118006646,45.48688327925335,9.254079678347123,361
1915,4118006745,45.517360567911894,9.22598250840406,361
2549,4318007794,45.48185906133442,9.203376424273301,362
1041,3618004295,45.48331235331595,9.232824043513574,362
1648,3718006321,45.5138955,9.2078953,362
1155,3718005563,45.521648862979724,9.212439699378363,362
2191,4118007180,45.518854993815786,9.192021842965687,362
1900,4118006704,45.492169972277146,9.194920051380107,362
1248,3718005731,45.47741771605112,9.211773494539557,363
3040,5018009656,45.470878000000006,9.2300566,364
1055,3618004328,45.48295757782428,9.236413092201246,364
1562,3718006212,45.48663149550911,9.214629866604811,364
1947,4118006827,45.486263503192326,9.243178471669353,364
2022,4118006986,45.486317434753246,9.188571849261963,364
1044,3618004309,45.48106311474062,9.22629655457638,364
1432,3718006029,45.48278891330384,9.209471291781824,365
1012,1419015444,45.48066487738309,9.211121549244922,366
2285,4318007467,45.4866046,9.218865199999998,366
777,1219014582,45.48513258330618,9.202834577510316,367
2739,4318008037,45.51684772507014,9.19095700910691,367
1669,4118006353,45.48664310863575,9.191503358696878,367
2582,4318007827,45.501604625109564,9.193745031768456,367
2059,4118007028,45.49578731696205,9.203088221019245,367
1297,3718005799,45.487167846945006,9.213537251841784,368
1904,4118006712,45.49739927326186,9.226077106886578,368
1765,4118006501,45.498547119906256,9.203147073909918,369
2147,4118007122,45.48604463678002,9.186634937264898,369
1292,3718005794,45.4868915268694,9.20700802453075,370
724,1219014525,45.481252882347796,9.187091802077363,371
871,1219014696,45.484197587100105,9.214458077038444,372
17,119010256,45.48437650745299,9.236505957268491,372
2673,4318007962,45.52468781399032,9.192260955892946,372
2074,4118007045,45.48749793940092,9.187066161754958,373
1930,4118006790,45.47390770000646,9.244730521284737,373
774,1219014579,45.48388710704632,9.203318371282649,373
2776,4318008106,45.48788467737853,9.18719752877314,373
1000,1419015276,45.47912982731384,9.226333966657194,373
470,519011932,45.476870310396244,9.20659572943316,373
1580,3718006239,45.48619852860794,9.21557360871509,374
1145,3718005547,45.515436861103716,9.224005301809257,374
1421,3718006012,45.48973072500967,9.209861819301297,374
2572,4318007817,45.478143296800134,9.199833075061633,375
1584,3718006243,45.4887671434618,9.213263593890815,375
1496,3718006136,45.50000541006338,9.211735714011525,375
1988,4118006938,45.47480013204055,9.248155728045617,376
1498,3718006138,45.49547576695475,9.194060547652382,376
833,1219014638,45.484423195520755,9.202894385307788,376
1164,3718005576,45.4870616407233,9.21449802737277,376
283,219011734,45.47575518199053,9.215091384710377,377
2780,4318008115,45.4914498,9.1888774,377
2354,4318007548,45.49125128997504,9.218389288216938,378
610,1219014407,45.48521078360304,9.203625289290585,378
2219,4318007380,45.5203073139559,9.227159565297484,378
837,1219014643,45.48683356689127,9.202987627166637,379
1827,4118006586,45.52614986149255,9.20582054658189,379
1450,3718006052,45.502288613700046,9.197930070653797,380
524,1219014044,45.4762793,9.2066887,380
1503,3718006144,45.49355784080308,9.210184290353707,380
2291,4318007474,45.48262618748624,9.242601610747556,380
3016,5018009632,45.4714293,9.2366527,380
2328,4318007515,45.47432543032346,9.232320695256137,381
24,119010864,45.5088402,9.236243,382
761,1219014566,45.486172517896755,9.207139197824175,383
1839,4118006604,45.47918569497809,9.226488556886807,383
2600,4318007848,45.50515326638126,9.194280062057148,383
1090,3718005476,45.46827261788087,9.214803265290811,385
1545,3718006193,45.51246430621886,9.224518354670067,385
1067,3718005336,45.484882182917225,9.236323487252433,385
1049,3618004318,45.483424742349385,9.236279501518991,386
120,219011033,45.491594512572526,9.249263003174859,386
2486,4318007709,45.47947800852556,9.234276046208947,386
566,1219014353,45.47853075729247,9.20902982513121,389
154,219011596,45.50060352179863,9.235797752248802,390
2979,5018009593,45.4937276449269,9.226365377669936,390
1390,3718005966,45.49920515741831,9.196882725886098,391
217,219011665,45.47711962401878,9.205768570584835,391
867,1219014687,45.486539262268494,9.217418150234607,391
3141,5018010123,45.4805857977202,9.224458561253867,392
2872,5018009371,45.5051758,9.2224331,393
2540,4318007780,45.507967585999225,9.19316011065314,393
2551,4318007796,45.496456205938884,9.193131293993927,393
2732,4318008027,45.50715501667124,9.198135171873217,394
546,1219014278,45.48673474342617,9.216995860021598,394
201,219011647,45.48592596415575,9.213234540417377,394
1311,3718005816,45.485830550712436,9.214478975301065,395
1626,3718006293,45.4828719,9.2408265,395
887,1219014715,45.4813153,9.199567,397
134,219011048,45.478526690558546,9.234324017417293,397
2355,4318007549,45.48490645511567,9.236442423741323,398
1010,1419015441,45.48152535694074,9.212163936772528,398
1271,3718005768,45.51317314893196,9.214261508787217,398
1549,3718006197,45.49334725918541,9.216219973519856,398
2269,4318007447,45.47868175890761,9.206281369679116,398
3000,5018009615,45.4709396,9.230516,398
608,1219014405,45.486064062163,9.206551573004162,399
624,1219014423,45.48240085301454,9.187512213531589,399
1895,4118006695,45.492354799460315,9.19418085825214,399
2152,4118007127,45.49655129924011,9.200976839343411,399
449,219011910,45.47771510000001,9.2212673,400
1825,4118006584,45.49450722428402,9.185321453325287,401
852,1219014665,45.4867818,9.2166782,402
215,219011663,45.48602490443574,9.21400518647556,402
511,1219014012,45.48037031542366,9.18665524803339,402
1187,3718005616,45.47884874567635,9.213260530515981,404
606,1219014403,45.48517139072965,9.203651891770962,404
