,Unnamed: 0,bin_serial,row_id,id,bin_level,occluded,created_at,detected_at,raw_data_id,raw_data_setting_id,Seriale,DataUltimaRilevazione,DataUltimaTrasmissione,DataPrimaInstallazione,Esterno,Latitudine,Longitudine,Indirizzo,Cap,UnitaTerritoriale,Viario,Tronco,AreaGestionale,TipoAnomalia,to_visit,date,hour,Cluster_labels,Silhouette
645,645,3718006156,395313,14947681,4,1,2019-09-03 08:23:57,2019-09-03 08:23:54,256556709,21,3718006156,2019-04-11 11:51:55,2019-04-11 11:51:55,2019-02-13 10:13:04,Si,45.51928373271205,9.213410467129961,VIALE PIRELLI PIERO ED ALBERTO 1/Y,20126,1 - OLGETTINA,1727.0,180.0,18 - BICOCCA - GRECO,,1,20190903,8,6,0.6203968727206338
646,646,3718006157,395716,14953063,4,1,2019-09-03 09:23:36,2019-09-03 09:23:33,256600462,21,3718006157,2019-01-11 11:40:52,2019-04-11 11:55:54,2019-06-02 07:45:37,Si,45.4947353536077,9.194446376082963,VIALE ZARA 72,20124,1 - OLGETTINA,1170.0,185.0,11 - MACIACHINI - BOVISA - DERGANO,,1,20190903,9,3,-0.157843526370041
647,647,3718006159,396039,14934060,4,1,2019-09-03 06:03:09,2019-09-03 06:03:04,256452795,21,3718006159,2019-04-11 09:35:36,2019-04-11 12:00:26,2019-02-13 08:21:18,Si,45.503611696746646,9.20936063743045,VIA BOTTELLI GIUSEPPE 16,20125,1 - OLGETTINA,1419.0,5.0,18 - BICOCCA - GRECO,,1,20190903,6,3,0.19520539439124285
648,648,3718006160,396303,14949327,4,1,2019-09-03 08:43:02,2019-09-03 08:43:01,256570754,21,3718006160,2019-10-31 14:15:42,2019-04-11 11:45:22,2019-02-28 08:06:43,Si,45.46804564400946,9.208122275458775,CORSO CONCORDIA 3,20129,1 - OLGETTINA,3116.0,10.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190903,8,0,0.32828879638252284
649,649,3718006162,396891,14960548,4,1,2019-09-03 10:43:52,2019-09-03 10:28:51,256659529,21,3718006162,2019-03-11 13:00:22,2019-04-11 11:45:10,2019-02-16 09:38:43,Si,45.51058176539097,9.214570388799302,VIA BREDA ERNESTO,20126,1 - OLGETTINA,2342.0,50.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190903,10,6,0.3343800949044495
650,650,3718006167,397732,14953004,4,1,2019-09-03 09:23:05,2019-09-03 09:22:59,256600026,21,3718006167,2019-04-11 09:24:47,2019-04-11 11:55:17,2019-06-02 08:22:50,Si,45.50159438415489,9.19882730667166,PIAZZALE ISTRIA 8,20125,1 - OLGETTINA,1347.0,10.0,11 - MACIACHINI - BOVISA - DERGANO,,1,20190903,9,3,0.42158831905064464
651,651,3718006169,398351,14948055,4,2,2019-09-03 08:28:40,2019-09-03 08:20:39,256560162,21,3718006169,2019-03-11 13:31:52,2019-04-11 12:01:08,2019-02-18 09:22:34,Si,45.501483783518104,9.212753960124699,VIA CONTI CARLO 8,20125,1 - OLGETTINA,1416.0,15.0,18 - BICOCCA - GRECO,,1,20190903,8,3,0.10794995188890429
652,652,3718006173,399398,14956871,4,2,2019-09-03 10:04:02,2019-09-03 09:49:01,256630219,21,3718006173,2019-04-11 09:50:55,2019-04-11 11:06:12,2019-02-18 09:26:19,Si,45.5013538,9.2137111,,20125,1 - OLGETTINA,,,18 - BICOCCA - GRECO,,1,20190903,9,3,0.012296752825472426
653,653,3718006175,399981,14962499,4,1,2019-09-03 11:03:32,2019-09-03 10:48:31,256673919,21,3718006175,2019-04-11 11:35:19,2019-04-11 11:35:19,2019-02-19 10:26:56,Si,45.49131786254176,9.215874108889807,VIA VENINI GIULIO 55,20127,1 - OLGETTINA,2258.0,25.0,9 - CENTRALE - LORETO,,1,20190903,10,13,-0.4588095471436359
654,654,3718006176,400368,14960373,4,1,2019-09-03 10:41:59,2019-09-03 10:26:57,256658139,21,3718006176,2019-04-11 10:12:58,2019-04-11 11:43:17,2019-02-13 07:35:55,Si,45.507600021087974,9.209407355447183,VIA USSI STEFANO 18,20125,1 - OLGETTINA,1437.0,5.0,18 - BICOCCA - GRECO,,1,20190903,10,6,0.18333011726751958
655,655,3718006179,401089,14956393,3,1,2019-09-03 09:58:37,2019-09-03 09:43:31,256626189,21,3718006179,2019-04-11 10:00:08,2019-04-11 12:00:38,2019-02-19 08:21:55,Si,45.493788534082135,9.210359368712831,VIA SAMMARTINI GIOVANBATTISTA 61,20125,1 - OLGETTINA,1202.0,50.0,9 - CENTRALE - LORETO,,1,20190903,9,3,-0.14302796816479246
656,656,3718006182,401960,14962569,4,1,2019-09-03 11:04:15,2019-09-03 10:49:14,256674451,21,3718006182,2019-04-11 10:05:20,2019-04-11 11:35:44,2019-02-25 08:45:00,Si,45.48493899169049,9.207625880099387,VIA MACCHI MAURO 44,20124,1 - OLGETTINA,2133.0,40.0,9 - CENTRALE - LORETO,,1,20190903,10,12,0.7274019625970475
657,657,3718006185,402705,14922659,4,1,2019-09-03 00:25:55,2019-09-03 00:25:54,256200452,21,3718006185,2019-04-11 10:59:27,2019-04-11 11:44:32,2019-02-23 08:25:50,Si,45.48339310714528,9.210337413633852,VIA MARCELLO BENEDETTO 15,20124,1 - OLGETTINA,2128.0,5.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190903,0,11,0.05147856222889719
658,658,3718006186,403203,14960773,4,1,2019-09-03 10:46:15,2019-09-03 10:46:10,256661245,21,3718006186,2019-10-29 11:18:05,2019-04-11 11:48:31,2019-06-02 08:48:03,Si,45.501318719267566,9.197397372720387,PIAZZALE ISTRIA 1,20159,1 - OLGETTINA,1347.0,5.0,11 - MACIACHINI - BOVISA - DERGANO,,1,20190903,10,3,0.35847770089440956
659,659,3718006187,403507,14955414,4,1,2019-09-03 09:48:28,2019-09-03 09:33:23,256618812,21,3718006187,2019-04-11 09:11:05,2019-04-11 11:41:44,2019-02-19 08:36:49,Si,45.49194283431986,9.208536858203502,VIA SAMMARTINI GIOVANBATTISTA 47,20125,1 - OLGETTINA,1202.0,30.0,9 - CENTRALE - LORETO,,1,20190903,9,3,-0.3120337818549087
660,660,3718006189,404126,14952673,4,1,2019-09-03 09:19:33,2019-09-03 09:04:32,256597610,21,3718006189,2019-04-11 09:07:24,2019-04-11 11:22:50,2019-02-19 08:30:14,Si,45.492365169947576,9.208946741628097,VIA SAMMARTINI GIOVANBATTISTA 30,20125,1 - OLGETTINA,1202.0,40.0,9 - CENTRALE - LORETO,,1,20190903,9,3,-0.26884373503637216
661,661,3718006196,406133,14958550,4,2,2019-09-03 10:22:24,2019-09-03 10:22:18,256643705,21,3718006196,2019-04-11 11:53:54,2019-04-11 11:53:54,2019-08-02 10:09:40,Si,45.480339338962004,9.19651812941811,VIA CARTESIO,20124,1 - OLGETTINA,1104.0,1.0,9 - CENTRALE - LORETO,,1,20190903,10,1,0.09616881042582104
662,662,3718006199,407137,14950995,4,2,2019-09-03 09:00:55,2019-09-03 09:00:54,256583835,21,3718006199,2019-02-11 10:03:16,2019-04-11 12:04:03,2019-02-25 09:22:42,Si,45.48536816333756,9.210564649006985,VIALE DORIA ANDREA 16,20124,1 - OLGETTINA,2230.0,60.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190903,9,11,0.03496980387977774
663,663,3718006200,407411,14958845,4,1,2019-09-03 10:25:52,2019-09-03 10:25:51,256646307,21,3718006200,2019-04-11 11:57:30,2019-04-11 11:57:30,2019-02-13 10:50:20,Si,45.513353150667065,9.209869322989563,VIALE PIRELLI PIERO ED ALBERTO,20126,1 - OLGETTINA,1727.0,10.0,18 - BICOCCA - GRECO,,1,20190903,10,6,0.5487498365997459
664,664,3718006201,407734,14928047,4,1,2019-09-03 03:48:08,2019-09-03 03:33:04,256352320,21,3718006201,2019-04-11 11:16:21,2019-04-11 11:46:27,2019-09-02 10:39:22,Si,45.49024129973142,9.206920128221213,VIA SAMMARTINI GIOVANBATTISTA 1,20125,1 - OLGETTINA,1202.0,75.0,9 - CENTRALE - LORETO,,1,20190903,3,3,-0.4968786712548696
665,665,3718006203,408261,14958723,4,1,2019-09-03 10:24:26,2019-09-03 10:09:23,256645232,21,3718006203,2019-04-11 11:55:59,2019-04-11 11:55:59,2019-02-26 09:19:54,Si,45.47669750200578,9.210989515610322,PIAZZALE LAVATER JOHANN KASPAR,20129,1 - OLGETTINA,2155.0,4.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190903,10,0,0.1759881249790919
666,666,3718006204,408452,14951606,2,2,2019-09-03 09:08:12,2019-09-03 09:08:07,256589060,21,3718006204,2019-04-11 09:24:39,2019-04-11 11:40:09,2019-02-13 10:10:59,Si,45.5182583168353,9.212832235696851,VIALE PIRELLI PIERO ED ALBERTO 21,20126,1 - OLGETTINA,1727.0,180.0,18 - BICOCCA - GRECO,,1,20190903,9,6,0.6219071669547129
667,667,3718006205,408779,14960585,4,1,2019-09-03 10:44:23,2019-09-03 10:29:18,256659864,21,3718006205,2019-03-11 12:46:37,2019-04-11 11:46:09,2019-06-02 09:01:22,Si,45.4965633,9.1946914,VIALE ZARA,20159,1 - OLGETTINA,1170.0,160.0,11 - MACIACHINI - BOVISA - DERGANO,,1,20190903,10,3,-0.015324699064082268
668,668,3718006209,409249,14959325,4,1,2019-09-03 10:31:02,2019-09-03 10:31:00,256650002,21,3718006209,2019-04-11 09:13:30,2019-04-11 11:44:08,2019-02-21 08:41:29,Si,45.487053010422315,9.209998599692652,VIA MACCHI MAURO 67,20124,1 - OLGETTINA,2133.0,56.0,9 - CENTRALE - LORETO,,1,20190903,10,11,-0.1758269553467719
669,669,3718006214,410697,14940887,2,2,2019-09-03 07:12:11,2019-09-03 07:12:07,256503737,21,3718006214,2019-04-11 10:09:43,2019-04-11 11:40:02,2019-02-20 09:32:01,Si,45.48773303228898,9.2162130917377,VIA DELEDDA GRAZIA 16,20127,1 - OLGETTINA,2306.0,5.0,9 - CENTRALE - LORETO,,1,20190903,7,11,0.4593813141516631
670,670,3718006216,411056,14957872,3,2,2019-09-03 10:14:55,2019-09-03 09:59:51,256638268,21,3718006216,2019-04-11 09:16:23,2019-04-11 11:46:51,2019-02-23 08:44:50,Si,45.48507231163593,9.20990475571864,PIAZZA CAIAZZO,20124,1 - OLGETTINA,2259.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190903,9,11,-0.17495599389962493
671,671,3718006218,411766,14946013,2,2,2019-09-03 08:04:50,2019-09-03 07:49:45,256542509,21,3718006218,2019-04-11 11:21:25,2019-04-11 11:36:25,2019-02-21 07:31:01,Si,45.48760186037463,9.2121759513077,VIA VENINI GIULIO 18,20127,1 - OLGETTINA,2258.0,20.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190903,7,11,0.2685201836935812
672,672,3718006223,412708,14938198,4,2,2019-09-03 06:58:12,2019-09-03 06:55:58,256491827,21,3718006223,2019-04-11 11:53:43,2019-04-11 11:53:43,2019-02-21 10:45:38,Si,45.48597754076485,9.215697354913914,VIALE DORIA ANDREA 56,20124,1 - OLGETTINA,2230.0,370.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190903,6,11,0.5326690473924809
673,673,3718006231,413522,14938633,4,2,2019-09-03 06:59:03,2019-09-03 06:58:53,256493973,21,3718006231,2019-04-11 11:55:53,2019-04-11 11:55:53,2019-02-19 10:48:06,Si,45.49298261764436,9.21737482908384,VIA DELLE LEGHE 9,20127,1 - OLGETTINA,2285.0,5.0,9 - CENTRALE - LORETO,,1,20190903,6,13,-0.23446264195654928
674,674,3718006232,413808,14937857,4,1,2019-09-03 06:57:07,2019-09-03 06:53:52,256490285,21,3718006232,2019-04-11 09:56:48,2019-04-11 11:52:12,2019-02-19 10:14:22,Si,45.49306100283857,9.216587765794088,VIA VARANINI LUIGI 2,20127,1 - OLGETTINA,2288.0,5.0,9 - CENTRALE - LORETO,,1,20190903,6,13,-0.27866510982753706
675,675,3718006233,414239,14951655,4,2,2019-09-03 09:08:46,2019-09-03 08:53:44,256589471,21,3718006233,2019-10-29 10:10:22,2019-01-11 02:44:08,2019-02-23 09:03:06,Si,45.48379754335598,9.212564617349473,VIA PERGOLESI GIOV. 7,20124,1 - OLGETTINA,2231.0,2.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190903,8,11,0.4602162357413487
676,676,3718006234,414713,14939627,1,2,2019-09-03 07:05:03,2019-09-03 06:50:01,256498448,21,3718006234,2019-04-11 12:03:21,2019-04-11 12:03:21,2019-02-20 08:23:58,Si,45.48953581018512,9.20965941203167,VIA APORTI FERRANTE 20,20125,1 - OLGETTINA,2261.0,10.0,9 - CENTRALE - LORETO,,1,20190903,6,11,-0.1856772735403016
677,677,3718006237,415391,14947164,4,1,2019-09-03 08:17:36,2019-09-03 08:17:34,256552074,21,3718006237,2019-04-11 10:42:45,2019-04-11 11:43:07,2019-02-19 10:07:09,Si,45.49492149104349,9.21609342999841,VIA MARTIRI OSCURI 20,20125,1 - OLGETTINA,2291.0,22.0,9 - CENTRALE - LORETO,,1,20190903,8,13,-0.15116239358084377
678,678,3718006238,415573,14962736,4,1,2019-09-03 11:05:51,2019-09-03 10:50:46,256675559,21,3718006238,2019-04-11 09:26:13,2019-04-11 11:37:20,2019-02-20 07:41:22,Si,45.493545591870834,9.213507363331246,VIA APORTI FERRANTE 65,20125,1 - OLGETTINA,2261.0,25.0,9 - CENTRALE - LORETO,,1,20190903,10,3,-0.2979757145037058
679,679,3718006241,416499,14956694,1,2,2019-09-03 10:02:00,2019-09-03 10:01:57,256628755,21,3718006241,2019-04-11 09:18:46,2019-04-11 12:04:19,2019-02-20 08:25:02,Si,45.48959297789572,9.209712123110648,VIA APORTI FERRANTE 20,20125,1 - OLGETTINA,2261.0,10.0,9 - CENTRALE - LORETO,,1,20190903,10,11,-0.1765803672727697
680,680,3718006242,416850,14960789,1,2,2019-09-03 10:46:23,2019-09-03 10:31:20,256661358,21,3718006242,2019-04-11 11:48:37,2019-04-11 11:48:37,2019-02-20 07:38:37,Si,45.494257800331404,9.21435092438628,VIA APORTI FERRANTE 81,20125,1 - OLGETTINA,2261.0,25.0,9 - CENTRALE - LORETO,,1,20190903,10,3,-0.27532961892698443
681,681,3718006244,417623,14961078,4,1,2019-09-03 10:49:29,2019-09-03 10:34:23,256663662,21,3718006244,2019-04-11 10:51:18,2019-04-11 11:51:34,2019-02-21 08:13:56,Si,45.48959971618352,9.212803163649141,VIA MACCHI MAURO 10,20127,1 - OLGETTINA,2133.0,10.0,9 - CENTRALE - LORETO,,1,20190903,10,11,0.22941715366754356
682,682,3718006245,417875,14960934,3,1,2019-09-03 10:47:58,2019-09-03 10:47:56,256662529,21,3718006245,2019-10-31 09:04:06,2019-04-11 11:49:39,2019-02-21 08:32:00,Si,45.5222411,9.212544099999999,VIALE SARCA 232,20126,1 - OLGETTINA,1427.0,422.0,18 - BICOCCA - GRECO,,1,20190903,10,6,0.6021268405511184
683,683,3718006247,418275,14941696,4,2,2019-09-03 07:17:45,2019-09-03 07:17:42,256507931,21,3718006247,2019-04-11 08:19:07,2019-04-11 11:49:41,2019-02-21 07:30:01,Si,45.48781000217277,9.212257570097336,VIA VENINI GIULIO,20127,1 - OLGETTINA,2258.0,20.0,9 - CENTRALE - LORETO,,1,20190903,7,11,0.2680659397577125
684,684,3718006248,418532,14958408,4,1,2019-09-03 10:20:42,2019-09-03 10:05:40,256642556,21,3718006248,2019-03-11 12:07:37,2019-04-11 11:52:35,2019-02-19 10:27:48,Si,45.49120858677925,9.215925238617046,LARGO CERVI F.LLI (Venini-Sauli) 55,20127,1 - OLGETTINA,2218.0,20.0,9 - CENTRALE - LORETO,,1,20190903,10,13,-0.4646306070759875
685,685,3718006252,419623,14954722,4,2,2019-09-03 09:41:20,2019-09-03 09:41:16,256613537,21,3718006252,2019-04-11 11:28:21,2019-04-11 11:43:21,2019-02-21 10:04:43,Si,45.48658784465538,9.211286618328018,VIA PALESTRINA 14/D,20124,1 - OLGETTINA,2235.0,463.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190903,9,11,0.1705859573406511
686,686,3718006253,419888,14959240,2,2,2019-09-03 10:30:09,2019-09-03 10:15:05,256649361,21,3718006253,2019-04-11 12:01:31,2019-04-11 12:01:31,2019-02-21 07:37:31,Si,45.48722395071586,9.213409295539575,VIALE BRIANZA 15,20127,1 - OLGETTINA,2263.0,60.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190903,10,11,0.4043430777489826
687,687,3718006255,420175,14939475,4,2,2019-09-03 07:04:09,2019-09-03 06:49:06,256497788,21,3718006255,2019-10-31 15:06:50,2019-04-11 11:36:33,2019-01-02 09:54:08,Si,45.49469179599975,9.185433058629542,VIA FARINI CARLO 74,20159,1 - OLGETTINA,1114.0,35.0,8 - GARIBALDI REPUBBLICA - ISOLA,,1,20190903,6,7,0.5906576601652401
688,688,3718006257,420660,14956495,4,1,2019-09-03 09:59:40,2019-09-03 09:44:34,256626961,21,3718006257,2019-04-11 09:16:15,2019-04-11 12:01:50,2019-01-30 10:32:02,Si,45.525986822986155,9.20629124915922,VIA AREZZO 4,20162,1 - OLGETTINA,1444.0,15.0,17 - NIGUARDA - PARCO NORD,,1,20190903,9,6,0.43901516250073236
689,689,3718006259,421283,14963391,4,1,2019-09-03 11:11:42,2019-09-03 10:56:39,256680005,21,3718006259,2019-02-11 10:12:43,2019-04-11 11:12:57,2019-01-31 09:04:54,Si,45.52513447879303,9.210111773978042,VIA GIOLLI RAFFAELLO 11,20162,1 - OLGETTINA,1702.0,5.0,17 - NIGUARDA - PARCO NORD,,1,20190903,10,6,0.5483572370574062
690,690,3718006260,421515,14961198,4,1,2019-09-03 10:50:33,2019-09-03 10:50:29,256664479,21,3718006260,2019-10-30 15:03:22,2019-04-11 11:52:53,2019-03-14 08:52:53,Si,45.4847451,9.235696699999998,PIAZZA BOTTINI ENRICO 1,20133,1 - OLGETTINA,2572.0,17.0,22 - CITTA' STUDI - LAMBRATE,,1,20190903,10,4,0.5573013911948406
691,691,3718006261,421881,14956754,4,1,2019-09-03 10:02:36,2019-09-03 10:02:33,256629166,21,3718006261,2019-10-23 10:08:15,2019-04-11 12:04:26,2019-01-02 09:55:33,Si,45.49465017923581,9.184936127340167,VIALE STELVIO 56,20159,1 - OLGETTINA,1227.0,50.0,8 - GARIBALDI REPUBBLICA - ISOLA,,1,20190903,10,7,0.582963357627823
692,692,3718006263,422533,14957551,4,1,2019-09-03 10:11:26,2019-09-03 10:11:20,256635658,21,3718006263,2019-07-09 17:13:26,2019-08-09 07:17:45,2019-03-14 08:35:29,Si,45.485742213188,9.233261379787448,PIAZZA GOBETTI 6,20131,1 - OLGETTINA,2561.0,25.0,22 - CITTA' STUDI - LAMBRATE,ANOMALIA TX,1,20190903,10,4,0.5191330450368951
693,693,3718006266,422957,14947258,4,1,2019-09-03 08:18:58,2019-09-03 08:03:56,256553071,21,3718006266,2019-04-11 11:46:47,2019-04-11 11:46:47,2019-01-31 09:37:51,Si,45.49670417910125,9.189654052711038,VIALE MARCHE,20159,1 - OLGETTINA,1360.0,85.0,8 - GARIBALDI REPUBBLICA - ISOLA,,1,20190903,8,7,0.4761954184698412
694,694,3718006268,423355,14962002,4,1,2019-09-03 10:58:03,2019-09-03 10:58:02,256669945,21,3718006268,2019-02-11 09:59:24,2019-04-11 11:59:57,2019-03-14 09:21:55,Si,45.4819467,9.244700199999999,VIA MASSIMIANO IMPERATORE 47,20134,1 - OLGETTINA,2669.0,6.0,22 - CITTA' STUDI - LAMBRATE,,1,20190903,10,5,0.4624851014499187
695,695,3718006270,423665,14957359,4,1,2019-09-03 10:09:28,2019-09-03 10:09:23,256634111,21,3718006270,2019-10-31 09:12:55,2019-04-11 11:28:37,2019-01-02 09:25:44,Si,45.49283630848353,9.191496527296863,VIALE STELVIO 5,20159,1 - OLGETTINA,1227.0,55.0,8 - GARIBALDI REPUBBLICA - ISOLA,,1,20190903,10,7,0.5402896443032748
696,696,3718006271,423788,14943211,3,1,2019-09-03 07:33:32,2019-09-03 07:33:31,256519452,21,3718006271,2019-04-11 09:06:42,2019-04-11 12:01:53,2019-01-30 10:52:58,Si,45.52153968407449,9.20623159372451,VIALE SUZZANI GIOVANNI,20162,1 - OLGETTINA,1446.0,235.0,17 - NIGUARDA - PARCO NORD,,1,20190903,7,6,0.5074770350292622
697,697,3718006273,424111,14950134,4,1,2019-09-03 08:52:01,2019-09-03 08:51:58,256577280,21,3718006273,2019-03-11 10:23:44,2019-04-11 11:54:04,2019-01-29 09:44:35,Si,45.51336976790589,9.200858226785613,VIA GREGOROVIUS FERDINANDO,20162,1 - OLGETTINA,1611.0,5.0,17 - NIGUARDA - PARCO NORD,,1,20190903,8,6,-0.0110259843305169
698,698,3718006274,424369,14954864,4,1,2019-09-03 09:42:39,2019-09-03 09:42:36,256614571,21,3718006274,2019-04-11 11:43:23,2019-04-11 11:43:23,2019-01-02 10:19:07,Si,45.49315680600816,9.184668148160085,VIA FARINI CARLO 65,20159,1 - OLGETTINA,1114.0,15.0,8 - GARIBALDI REPUBBLICA - ISOLA,,1,20190903,9,7,0.5796412877499237
699,699,3718006280,426171,14955688,4,1,2019-09-03 09:50:58,2019-09-03 09:35:58,256620678,21,3718006280,2019-04-11 10:52:44,2019-04-11 11:52:56,2019-01-02 10:30:18,Si,45.490188757386534,9.183418268235528,VIA FARINI CARLO 38/A,20159,1 - OLGETTINA,1114.0,170.0,8 - GARIBALDI REPUBBLICA - ISOLA,,1,20190903,9,7,0.4431643013886615
700,700,3718006286,427144,14961869,4,1,2019-09-03 10:56:44,2019-09-03 10:56:43,256668981,21,3718006286,2019-03-11 12:43:45,2019-04-11 11:58:31,2019-01-30 09:45:18,Si,45.52711762737298,9.209526877855298,VIALE SUZZANI GIOVANNI 282,20162,1 - OLGETTINA,1446.0,30.0,17 - NIGUARDA - PARCO NORD,,1,20190903,10,6,0.4963548955969732
701,701,3718006290,428079,14959637,4,2,2019-09-03 10:34:46,2019-09-03 10:19:43,256652691,21,3718006290,2019-04-11 11:21:22,2019-04-11 11:36:22,2019-01-02 10:42:15,Si,45.490915672669246,9.18381383864039,VIA FARINI CARLO 44,20159,1 - OLGETTINA,1114.0,70.0,8 - GARIBALDI REPUBBLICA - ISOLA,,1,20190903,10,7,0.4957935809707997
702,702,3718006295,429469,14934005,4,1,2019-09-03 06:02:14,2019-09-03 05:47:10,256452177,21,3718006295,2019-10-28 09:00:12,2019-04-11 12:01:08,2019-03-14 08:22:49,Si,45.4818984,9.2410274,VIA CONSOLE FLAMINIO 16,20134,1 - OLGETTINA,2666.0,10.0,22 - CITTA' STUDI - LAMBRATE,,1,20190903,5,5,0.17668469562370054
703,703,3718006297,429831,14949273,4,1,2019-09-03 08:42:38,2019-09-03 08:27:35,256570431,21,3718006297,2019-10-23 09:59:18,2019-04-11 11:45:13,2019-01-31 09:31:43,Si,45.49652086254121,9.191599383167613,VIA MURAT GIOACCHINO 62,20159,1 - OLGETTINA,1316.0,45.0,11 - MACIACHINI - BOVISA - DERGANO,,1,20190903,8,7,0.35682468832304404
704,704,3718006303,431399,14951265,1,2,2019-09-03 09:04:20,2019-09-03 08:53:16,256586267,21,3718006303,2019-04-11 09:09:52,2019-04-11 11:36:02,2019-01-30 09:58:10,Si,45.52551166572407,9.208027525370767,VIA AREZZO,20162,1 - OLGETTINA,1444.0,15.0,17 - NIGUARDA - PARCO NORD,,1,20190903,8,6,0.5049044178645866
705,705,3718006304,431672,14948723,4,1,2019-09-03 08:36:27,2019-09-03 08:36:26,256565837,21,3718006304,2019-03-11 13:23:32,2019-04-11 11:38:04,2019-11-02 09:01:34,Si,45.490975919955645,9.19885438561073,VIA TIMAVO 37,20124,1 - OLGETTINA,1174.0,5.0,11 - MACIACHINI - BOVISA - DERGANO,,1,20190903,8,3,0.03831822476948237
706,706,3718006305,431815,14937852,4,2,2019-09-03 06:57:07,2019-09-03 06:53:51,256490265,21,3718006305,2019-04-11 09:12:27,2019-04-11 11:50:34,2019-01-30 09:41:27,Si,45.52793902474772,9.209991061459275,VIALE SUZZANI GIOVANNI 292,20162,1 - OLGETTINA,1446.0,30.0,17 - NIGUARDA - PARCO NORD,,1,20190903,6,6,0.48294657913226846
707,707,3718006306,432025,14948648,2,2,2019-09-03 08:35:42,2019-09-03 08:25:39,256565298,21,3718006306,2019-04-11 09:13:33,2019-04-11 11:37:04,2019-01-30 09:31:46,Si,45.523725256407566,9.20754093378116,VIALE SUZZANI GIOVANNI 249,20162,1 - OLGETTINA,1446.0,175.0,17 - NIGUARDA - PARCO NORD,,1,20190903,8,6,0.5271714080489684
708,708,3718006310,432813,14953159,4,1,2019-09-03 09:24:42,2019-09-03 09:24:36,256601212,21,3718006310,2019-02-11 11:56:12,2019-04-11 11:56:18,2019-01-31 10:47:18,Si,45.495291526018896,9.186668388589057,VIA MENABREA LUIGI FEDERICO 15,20159,1 - OLGETTINA,1322.0,15.0,8 - GARIBALDI REPUBBLICA - ISOLA,,1,20190903,9,7,0.5941003618312971
709,709,3718006312,433025,14951269,4,1,2019-09-03 09:04:20,2019-09-03 09:04:17,256586276,21,3718006312,2019-04-11 09:22:56,2019-04-11 11:38:28,2019-09-02 08:35:35,Si,45.488820900055686,9.20036034802797,VIA GIOIA MELCHIORRE,20124,1 - OLGETTINA,1108.0,240.0,9 - CENTRALE - LORETO,,1,20190903,9,3,-0.29813142956633937
710,710,3718006314,433665,14959740,4,1,2019-09-03 10:35:51,2019-09-03 10:35:47,256653484,21,3718006314,2019-04-11 09:12:37,2019-04-11 11:37:59,2019-01-30 10:56:55,Si,45.52393192149403,9.20858273888632,VIA MANN THOMAS 8,20162,1 - OLGETTINA,1701.0,10.0,17 - NIGUARDA - PARCO NORD,,1,20190903,10,6,0.5483009501195347
711,711,3718006316,434153,14959820,2,2,2019-09-03 10:36:44,2019-09-03 10:26:39,256654117,21,3718006316,2019-04-11 09:27:56,2019-04-11 11:37:55,2019-01-29 11:31:31,Si,45.51151500997463,9.200476561970163,VIA RACCONIGI 115,20162,1 - OLGETTINA,1091.0,15.0,17 - NIGUARDA - PARCO NORD,,1,20190903,10,6,-0.08364326224785891
712,712,3718006319,434739,14962319,4,1,2019-09-03 11:01:38,2019-09-03 10:46:36,256672557,21,3718006319,2019-04-11 09:18:02,2019-04-11 12:03:32,2019-01-30 10:49:03,Si,45.524761904129036,9.205616210280482,VIA SAN MINIATO 11,20162,1 - OLGETTINA,1621.0,5.0,17 - NIGUARDA - PARCO NORD,,1,20190903,10,6,0.4346731398417542
713,713,3718006326,435907,14960584,4,1,2019-09-03 10:44:17,2019-09-03 10:29:16,256659826,21,3718006326,2019-04-11 09:15:02,2019-04-11 11:45:30,2019-11-02 09:08:45,Si,45.49271033423111,9.196472609307534,VIA MARTIGNONI ADELE 10,20124,1 - OLGETTINA,1362.0,15.0,11 - MACIACHINI - BOVISA - DERGANO,,1,20190903,10,3,0.019295847859822392
714,714,3718006327,436237,14941987,4,1,2019-09-03 07:20:44,2019-09-03 07:20:41,256510093,21,3718006327,2019-04-11 11:56:34,2019-04-11 11:56:34,2019-01-02 09:57:53,Si,45.494457232575854,9.185336081199468,VIA FARINI CARLO 49,20159,1 - OLGETTINA,1114.0,25.0,8 - GARIBALDI REPUBBLICA - ISOLA,,1,20190903,7,7,0.5916191933050768
715,715,3718006328,436553,14953458,4,1,2019-09-03 09:27:31,2019-09-03 09:27:25,256603316,21,3718006328,2019-04-11 09:19:13,2019-04-11 11:34:44,2019-09-02 08:44:39,Si,45.488158471985216,9.204080733023034,VIA TONALE 4,20125,1 - OLGETTINA,1213.0,15.0,9 - CENTRALE - LORETO,,1,20190903,9,3,-0.6333490967783044
